,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,EUC_DIST_UNTRS,EUC_DIST_CENT,EUC_DIST_PRIMARY,EUC_DIST_SECONDARY,TIEMPO_MIN,DISTANCIA_KM
826,26877122,1,13.94,11.0,113.54166666666666,713.0,27707534,0,POINT (146988.254903289 7516353.045816044),POINT (151650.7712599388 7531499.6391658),15847.9761761208,18287.17756429769,11317.039787114405,8343.808161982202,0.0,0.0
827,26877123,1,85.6,25.0,232.58333333333334,570.0,27707534,0,POINT (140658.8198807216 7520283.983581101),POINT (151650.7712599388 7531499.6391658),15703.94617023622,11672.844774940348,4149.268045396218,5634.021246506383,0.0,0.0
828,26877124,1,13.94,11.0,158.75,198.0,27707534,0,POINT (146559.307380552 7516185.666236112),POINT (151650.7712599388 7531499.6391658),16138.177447479096,18170.184415396125,11117.818266154278,8644.585369233826,0.0,0.0
829,26877126,1,76.8,24.0,16.916666666666668,35.0,27707534,0,POINT (140144.1869896222 7520247.255017525),POINT (151650.7712599388 7531499.6391658),16094.024685896928,11513.739372825681,3898.214758192618,5538.984684765022,77.28333333333333,33.281
830,26877127,1,55.74,21.0,91.625,237.0,27707534,0,POINT (139102.3071964551 7519183.189684193),POINT (151650.7712599388 7531499.6391658),17582.914382591112,12212.926463393747,4266.576622767988,6474.713941152744,81.93333333333334,34.833
831,26877128,1,15.37,10.0,83.31666666666668,675.0,27707534,0,POINT (150380.0696902828 7517381.98136487),POINT (151650.7712599388 7531499.6391658),14174.729071953203,19774.269832434362,13454.869008438845,6750.919945242616,0.0,0.0
832,26877129,1,16.21,12.0,79.94444444444444,338.0,27707534,0,POINT (145917.8621456355 7515797.467731712),POINT (151650.7712599388 7531499.6391658),16715.993379346048,18131.319474344666,10951.517203671508,9245.556464340787,0.0,0.0
833,26877130,1,126.59,21.0,90.66666666666667,219.0,27707534,0,POINT (139859.766168774 7516578.391525492),POINT (151650.7712599388 7531499.6391658),19017.661060268973,14924.594060333542,6957.867564095614,9123.907484794187,0.0,0.0
834,26877131,1,62.3,21.0,178.08333333333334,217.0,27707534,0,POINT (138714.1932864412 7518838.407643902),POINT (151650.7712599388 7531499.6391658),18101.43180291234,12458.357761522664,4438.930240572656,6816.874269442799,83.61666666666666,35.397
835,26877132,1,25.84,11.0,188.83333333333334,612.0,27707534,0,POINT (150765.6071563336 7517757.90631911),POINT (151650.7712599388 7531499.6391658),13770.211948990453,19801.908572548116,13609.140825624125,6272.757929631398,0.0,0.0
836,26877133,1,92.82,20.0,0.9166666666666666,10.0,27707534,0,POINT (140089.2613668079 7516888.123801237),POINT (151650.7712599388 7531499.6391658),18632.361424624294,14686.777560788221,6763.803868270187,8842.532636618209,88.15,36.904
837,26877134,3,80.95,21.0,245.25,302.0,27707534,0,POINT (138683.1874200913 7518733.292799935),POINT (151650.7712599388 7531499.6391658),18197.192920247824,12554.523790863374,4528.553105896123,6919.710468265386,83.93333333333334,35.507
838,26877135,1,10.5275,7.25,89.77083333333333,575.0,27707534,0,POINT (150029.6135553812 7517531.201243222),POINT (151650.7712599388 7531499.6391658),14062.197918532163,19417.9391309638,13076.978499652734,6732.8532433392675,0.0,0.0
839,26877136,1,62.3,21.0,55.083333333333336,80.0,27707534,0,POINT (138451.7895894776 7518679.354550383),POINT (151650.7712599388 7531499.6391658),18400.34822381002,12560.98664026454,4513.309992743243,6962.7451212517135,84.5,35.692
840,26877137,1,26.84,15.0,123.91666666666669,1167.0,27707534,0,POINT (146390.5335824537 7515624.012897598),POINT (151650.7712599388 7531499.6391658),16724.401628497002,18536.53539833914,11399.485049774845,9229.7703748669,0.0,0.0
841,26877138,1,97.5,21.0,60.666666666666664,171.0,27707534,0,POINT (139643.0673528638 7516404.493286151),POINT (151650.7712599388 7531499.6391658),19288.555732554392,15039.568409236317,7012.2792825567,9278.020128865284,89.68333333333334,37.417
842,26877139,1,62.3,21.0,182.25,213.0,27707534,0,POINT (138299.9448418063 7518573.126163878),POINT (151650.7712599388 7531499.6391658),18583.307144746253,12637.363364023638,4498.779913944688,7065.806582402135,85.21666666666667,35.935
843,26877140,1,70.2,22.0,90.25,487.0,27707534,0,POINT (138063.7925626679 7518279.231957221),POINT (151650.7712599388 7531499.6391658),18957.45649818914,12887.67573254614,4561.143121929856,7361.016463541774,86.51666666666668,36.364000000000004
844,26877141,1,15.87,9.0,219.25,731.0,27707534,0,POINT (149903.5472798418 7517447.95930819),POINT (151650.7712599388 7531499.6391658),14159.89048182869,19385.520239814,13011.019252759772,6824.000260224913,0.0,0.0
845,26877142,1,13.62,9.0,36.75,99.0,27707534,0,POINT (149980.9067244598 7517772.600703768),POINT (151650.7712599388 7531499.6391658),13828.233166422464,19215.83563006952,12914.191779738025,6502.921429656404,0.0,0.0
846,26877143,1,92.82,20.0,5.875,39.0,27707534,0,POINT (139317.1488761081 7516200.193854325),POINT (151650.7712599388 7531499.6391658),19651.749742599543,15164.501826636482,6971.536178023025,9463.18419165996,91.0,37.855
847,26877144,1,15.87,9.0,86.88888888888887,882.0,27707534,0,POINT (149487.2644757652 7517520.532870291),POINT (151650.7712599388 7531499.6391658),14145.535494505402,19038.779907796677,12617.663306136476,6749.005006854945,0.0,0.0
848,26877146,1,16.17,9.0,15.333333333333334,90.0,27707534,0,POINT (149712.7589448866 7517991.919480082),POINT (151650.7712599388 7531499.6391658),13646.039089832591,18870.392669066627,12572.882499740808,6275.787556672969,0.0,0.0
849,26877147,1,18.82,12.0,38.833333333333336,81.0,27707534,0,POINT (145729.095571974 7515034.708941356),POINT (151650.7712599388 7531499.6391658),17497.433247457648,18677.310793768913,11409.617051929075,10021.161721163524,0.0,0.0
850,26877149,1,10.2,9.0,128.5,171.0,27707534,0,POINT (149093.2871363056 7517480.74639811),POINT (151650.7712599388 7531499.6391658),14250.265943996643,18791.426991229324,12305.572701757155,6809.932819201433,0.0,0.0
851,26877151,1,92.82,20.0,14.0,30.0,27707534,0,POINT (138852.2192185271 7515926.4997348),POINT (151650.7712599388 7531499.6391658),20157.51983985342,15340.199570549707,6915.775651503055,9729.786831859681,94.61666666666666,39.06
852,26877152,1,10.5,9.0,44.897435897435905,966.0,27707534,0,POINT (148649.0011289772 7517747.393882068),POINT (151650.7712599388 7531499.6391658),14076.039011848039,18291.594844442334,11787.68262918109,6597.256797820878,0.0,0.0
853,26877153,1,64.73,22.0,37.833333333333336,58.0,27707534,0,POINT (138071.7858974976 7517362.157627178),POINT (151650.7712599388 7531499.6391658),19602.48014227441,13795.404297676037,5304.908102751719,8277.755513908187,88.9,37.162
854,26877154,1,62.3,21.0,3.5833333333333335,30.0,27707534,0,POINT (137372.1379942538 7517345.87370307),POINT (151650.7712599388 7531499.6391658),20104.935829539398,13726.58415840917,4875.037259318497,8237.193778318428,90.98333333333332,37.855
855,26877155,1,15.87,9.0,31.75,60.0,27707534,0,POINT (149486.4927138712 7516752.210813511),POINT (151650.7712599388 7531499.6391658),14905.393139091066,19590.079594070456,13036.288392049086,7517.130394622633,0.0,0.0
856,26877156,1,92.82,20.0,35.5,66.0,27707534,0,POINT (138100.7623981273 7516078.561612319),POINT (151650.7712599388 7531499.6391658),20528.33098587517,15070.23705744084,6320.201853111177,9560.7604657926,0.0,0.0
857,26877157,1,9.560714285714287,8.5,75.9940476190476,1866.0,27707534,0,POINT (148414.716680175 7517771.075587764),POINT (151650.7712599388 7531499.6391658),14104.804399897861,18113.71190989767,11578.413823763198,6612.729944211873,0.0,0.0
858,26877158,1,28.21,12.0,38.583333333333336,56.0,27707534,0,POINT (149644.4121442047 7516311.216217491),POINT (151650.7712599388 7531499.6391658),15320.367768366905,20020.19682342021,13418.852494401386,7956.235751538013,0.0,0.0
859,26877159,1,9.44,8.0,85.66666666666667,477.0,27707534,0,POINT (149091.3408246369 7518080.531645129),POINT (151650.7712599388 7531499.6391658),13661.007678955059,18362.978545847036,11989.725413056914,6212.567608921693,0.0,0.0
860,26877160,1,19.73,10.0,83.33333333333333,138.0,27707534,0,POINT (149507.4696999214 7516464.846530011),POINT (151650.7712599388 7531499.6391658),15186.794631466926,19814.42740562153,13218.121001017214,7803.9991584241025,0.0,0.0
861,26877162,1,10.5,9.0,30.333333333333332,65.0,27707534,0,POINT (149065.4483754171 7518428.919444454),POINT (151650.7712599388 7531499.6391658),13323.948680898591,18100.7647551091,11794.703297255242,5868.249999067567,0.0,0.0
862,26877163,1,18.82,12.0,29.416666666666668,52.0,27707534,0,POINT (144853.7470419683 7514810.39341463),POINT (151650.7712599388 7531499.6391658),18020.2791865897,18435.855029341652,11044.903116951491,10591.169524621142,0.0,0.0
863,26877164,1,27.159999999999997,12.666666666666666,73.88888888888889,295.0,27707534,0,POINT (140713.8067574138 7521726.872100603),POINT (151650.7712599388 7531499.6391658),14667.111802945235,10387.392760007631,3065.163465359833,4297.684849145808,61.25,27.949
864,26877165,1,25.79,15.0,227.58333333333334,262.0,27707534,0,POINT (140562.6096743034 7522149.728321038),POINT (151650.7712599388 7531499.6391658),14504.073915771298,9941.816301031882,2663.1354773874273,3849.714219335451,59.61666666666667,27.404
865,26877166,1,25.79,15.0,14.375,40.0,27707534,0,POINT (140120.3473193654 7522002.384247698),POINT (151650.7712599388 7531499.6391658),14938.156754725993,9883.149250489563,2464.979924996104,3833.263341951737,58.3,26.963
866,26877168,1,27.14,17.0,1.0,8.0,27707534,0,POINT (140031.7665251662 7521999.409807711),POINT (151650.7712599388 7531499.6391658),15008.51854391261,9849.72405175868,2412.5582443501794,3811.217884983606,58.28333333333333,26.956999999999997
867,26877169,1,27.88,16.0,92.85714285714286,1042.0,27707534,0,POINT (140166.6326461405 7522170.462709576),POINT (151650.7712599388 7531499.6391658),14795.91068681819,9749.679037783428,2367.1343484927193,3687.191170825844,58.21666666666667,26.938000000000002
868,26877170,1,33.81,22.0,118.0,284.0,27707534,0,POINT (139282.9937506932 7522472.271913528),POINT (151650.7712599388 7531499.6391658),15311.932602568095,9127.924524523618,1581.2520708381355,3201.968313683975,54.71666666666667,25.768
869,26877171,1,33.81,22.0,80.01666666666667,514.0,27707534,0,POINT (138761.1942592122 7522732.347467721),POINT (151650.7712599388 7531499.6391658),15588.668928964395,8708.92296177458,1055.6510900573744,2929.0390209745165,51.56666666666667,24.72
870,26877172,1,34.618,22.2,140.85,889.0,27707534,0,POINT (138355.3953894927 7522906.109757265),POINT (151650.7712599388 7531499.6391658),15830.848594809942,8424.015471713647,706.8838685451194,2735.231989702683,49.71666666666667,24.105999999999998
871,26877173,1,27.251999999999992,16.2,107.08333333333333,678.0,27707534,1,POINT (137992.9951658769 7522979.421897052),POINT (151650.7712599388 7531499.6391658),16097.482726880127,8260.882054993346,450.98696678178806,2668.7460657909032,48.38333333333333,23.662
872,26877174,1,39.56461538461538,21.153846153846153,155.21153846153845,2547.0,27707534,1,POINT (137872.51330202 7522889.508646259),POINT (151650.7712599388 7531499.6391658),16247.299465403026,8321.09332719224,445.77431585321955,2770.6483506940745,47.01666666666666,23.505
873,26877175,1,37.68666666666667,19.166666666666668,102.37962962962962,2589.0,27707534,1,POINT (137639.8599650351 7523172.696974564),POINT (151650.7712599388 7531499.6391658),16298.576673128358,7995.538763828565,94.01881717629927,2532.2492944038545,46.1,23.201999999999998
874,26877182,1,13.62,9.0,122.58333333333334,319.0,27707534,0,POINT (149796.0933825602 7517535.884646066),POINT (151650.7712599388 7531499.6391658),14086.385992022373,19247.230859621966,12873.653227252142,6733.030976713473,0.0,0.0
875,26877183,1,33.35,13.0,182.75,494.0,27707534,0,POINT (146177.1591280603 7515525.341957554),POINT (151650.7712599388 7531499.6391658),16886.047526511895,18500.8616738594,11327.270486611222,9398.050390208185,0.0,0.0
876,26877184,1,14.323999999999998,9.2,53.633333333333326,357.0,27707534,0,POINT (150423.7364200748 7517926.907900235),POINT (151650.7712599388 7531499.6391658),13628.0830825724,19435.043931420772,13227.947388512675,6223.850671060662,0.0,0.0
877,26877186,1,18.9,10.0,188.83333333333334,281.0,27707534,0,POINT (149648.1975787091 7517502.932917858),POINT (151650.7712599388 7531499.6391658),14139.239270199343,19165.097157487526,12764.068035424078,6764.515314065111,0.0,0.0
878,26877187,1,18.26,11.0,221.25,297.0,27707534,0,POINT (150123.4405625316 7516597.277606225),POINT (151650.7712599388 7531499.6391658),14980.42453041814,20142.852149090224,13651.093463117479,7576.351227849251,0.0,0.0
879,26877188,1,32.60833333333333,14.0,29.611111111111114,309.0,27707534,0,POINT (150487.5341619655 7518141.418716775),POINT (151650.7712599388 7531499.6391658),13408.772282011727,19338.888302316915,13185.263949478307,6000.6372746972675,0.0,0.0
880,26877189,1,16.17,9.0,5.0,30.0,27707534,0,POINT (149731.9088078475 7517763.64766565),POINT (151650.7712599388 7531499.6391658),13869.372574210069,19042.325917011036,12702.696908298965,6504.247372988581,0.0,0.0
881,26877190,1,92.82,20.0,132.75,162.0,27707534,0,POINT (139177.3815443492 7516099.411843276),POINT (151650.7712599388 7531499.6391658),19817.98306040261,15233.632069174755,6971.175072332377,9559.405068794704,0.0,0.0
882,26877191,1,92.82,20.0,48.916666666666664,84.0,27707534,0,POINT (139331.450392638 7516392.790994893),POINT (151650.7712599388 7531499.6391658),19493.140544569967,14979.609458013858,6826.661906385515,9271.334563962795,89.51666666666668,37.369
883,26877192,1,16.17,9.0,108.5,125.0,27707534,0,POINT (149722.2336697038 7517905.464119617),POINT (151650.7712599388 7531499.6391658),13730.289597208752,18936.97214590617,12623.647783385468,6362.331897429496,0.0,0.0
884,26877193,1,16.17,9.0,120.95833333333334,272.0,27707534,0,POINT (149651.3653350347 7517723.02420312),POINT (151650.7712599388 7531499.6391658),13920.94622798635,19012.90477400539,12653.681151719404,6544.421460623654,0.0,0.0
885,26877194,1,92.82,20.0,160.33333333333334,230.0,27707534,0,POINT (138647.2421480106 7515996.344825002),POINT (151650.7712599388 7531499.6391658),20234.72027931629,15235.262894777143,6728.6831206077995,9651.154331737609,94.65,39.06
886,26877195,1,62.3,21.0,126.41666666666667,169.0,27707534,0,POINT (137757.9167532413 7517592.500240284),POINT (151650.7712599388 7531499.6391658),19657.56646784817,13524.392814522596,4941.902800004552,8059.323888470051,89.28333333333332,37.277
887,26877196,1,46.87,15.0,53.416666666666664,295.0,27707534,0,POINT (149620.0349553945 7516980.060108669),POINT (151650.7712599388 7531499.6391658),14660.902630290899,19517.50075433979,13020.113160574456,7287.46991033946,0.0,0.0
888,26877197,1,62.3,21.0,106.5,132.0,27707534,0,POINT (137631.9210522523 7517570.766256364),POINT (151650.7712599388 7531499.6391658),19762.126952146915,13530.649886627769,4878.444538966303,8089.165514795726,89.75,37.43
889,26877198,1,92.82,20.0,64.58333333333333,534.0,27707534,0,POINT (138417.4119539753 7516103.818042953),POINT (151650.7712599388 7531499.6391658),20301.554289449112,15091.62584668467,6498.37959800357,9536.632122863513,94.65,39.06
890,26877199,1,62.3,21.0,94.7,664.0,27707534,0,POINT (137517.8170922023 7517481.067108355),POINT (151650.7712599388 7531499.6391658),19906.299405894337,13606.962047315537,4867.299417718204,8187.591931052825,90.08333333333331,37.545
891,26877200,1,9.178571428571429,8.0,37.797619047619044,557.0,27707534,0,POINT (148830.5373321646 7517915.884003452),POINT (151650.7712599388 7531499.6391658),13873.4322976683,18296.15078543065,11851.164296148969,6404.891558718971,0.0,0.0
892,26877201,1,66.78,22.0,57.229166666666664,507.0,27707534,0,POINT (137144.9819152789 7517296.726716893),POINT (151650.7712599388 7531499.6391658),20301.24741347126,13755.569655513651,4771.955105555213,8176.05313962002,0.0,0.0
893,26877202,1,92.82,20.0,16.166666666666668,60.0,27707534,0,POINT (138031.8397563178 7516254.892732428),POINT (151650.7712599388 7531499.6391658),20442.054425084585,14886.234779213612,6138.573330863511,9385.582685439935,92.35,38.297
894,26877203,1,18.82,12.0,189.08333333333334,311.0,27707534,0,POINT (144945.8979000735 7514835.113059921),POINT (151650.7712599388 7531499.6391658),17962.78812170734,18458.371045099968,11080.996749571643,10527.972981902662,0.0,0.0
895,26877204,1,92.82,20.0,153.33333333333334,178.0,27707534,0,POINT (138010.402754434 7515995.288999679),POINT (151650.7712599388 7531499.6391658),20650.533335477776,15140.77860473315,6332.450898090567,9645.580014520694,0.0,0.0
896,26877205,1,62.3,21.0,207.41666666666666,910.0,27707534,0,POINT (136963.7620050986 7517173.873410441),POINT (151650.7712599388 7531499.6391658),20516.720140636047,13864.923089576903,4764.905555451198,8207.342456559514,0.0,0.0
897,26877206,1,18.82,12.0,12.5,26.0,27707534,0,POINT (144544.5345259053 7514829.064986892),POINT (151650.7712599388 7531499.6391658),18121.993377512365,18273.68905899775,10846.396979228406,10717.002000908244,0.0,0.0
898,26877207,1,15.87,9.0,22.25,31.0,27707534,0,POINT (149665.0273239419 7516056.474963713),POINT (151650.7712599388 7531499.6391658),15570.30826772413,20221.824451441942,13585.428967073622,8210.975189929435,0.0,0.0
899,26877210,1,92.82,20.0,26.833333333333332,30.0,27707534,0,POINT (137626.4099790305 7515651.868649793),POINT (151650.7712599388 7531499.6391658),21162.10149454602,15437.462798580078,6401.6800394520815,9866.781665916747,0.0,0.0
900,26877212,1,62.3,21.0,27.583333333333332,60.0,27707534,0,POINT (135943.1543883426 7516078.666290318),POINT (151650.7712599388 7531499.6391658),22012.170093182984,14930.410993519965,5280.1475331010715,8874.159331196357,96.8,39.784
901,26877213,1,18.973333333333333,11.666666666666666,88.47222222222223,552.0,27707534,0,POINT (139906.6399236755 7522195.152004682),POINT (151650.7712599388 7531499.6391658),14983.260732391393,9620.173370398787,2181.216232019675,3589.5769241619632,57.38333333333333,26.648000000000003
902,26877214,1,25.79,15.0,36.833333333333336,66.0,27707534,0,POINT (139688.7153747196 7522178.612681534),POINT (151650.7712599388 7531499.6391658),15164.838137002776,9550.20293336234,2067.7138160960876,3555.0576732341083,56.2,26.25
903,26880590,1,3.635,7.5,94.79166666666667,273.0,27707534,0,POINT (150439.1432467259 7524379.245581308),POINT (151650.7712599388 7531499.6391658),7222.745131906058,15842.365947575616,11661.676240538187,5.696922018895585,34.7,15.107000000000001
904,26880599,1,12.55,10.0,30.916666666666668,120.0,27707534,0,POINT (153171.0432034644 7519935.935290286),POINT (151650.7712599388 7531499.6391658),11663.210282887072,20389.126705830728,15024.51794111139,3688.9054156345464,0.0,0.0
905,26880601,1,30.48,9.0,69.25,293.0,27707534,0,POINT (144209.9459669176 7522700.608318131),POINT (151650.7712599388 7531499.6391658),11523.403355757777,11644.725720858518,5649.583855022873,3542.977508394953,0.0,0.0
906,28546817,2,9.26,4.0,95.0,161.0,27707534,0,POINT (149787.106596212 7530919.566202704),POINT (151650.7712599388 7531499.6391658),1951.8531249403475,13736.82481066582,12382.129882217041,496.68727107617354,6.5,2.166
907,34502404,1,0.465,1.5,227.70833333333334,691.0,27707534,1,POINT (154531.5026585798 7533359.845715321),POINT (151650.7712599388 7531499.6391658),3429.137179815826,18629.88908694854,15104.053542518834,2302.470078281481,13.183333333333335,4.402
908,36726582,1,1.2514285714285713,1.8571428571428572,130.58333333333331,1391.0,27707534,0,POINT (147598.2011445591 7530158.519286488),POINT (151650.7712599388 7531499.6391658),4268.714920295584,11578.884047112322,10066.40281831904,5.537653485731709,19.133333333333333,6.371
909,37302119,1,33.760000000000005,16.0,19.208333333333332,121.0,27707534,0,POINT (140604.0783062256 7521729.302967396),POINT (151650.7712599388 7531499.6391658),14747.50469209858,10336.414734736076,2987.913583477758,4252.908358655425,60.81666666666667,27.801
910,38272507,1,3.01,3.0,77.5,109.0,27707534,0,POINT (160247.7331663918 7527997.489961016),POINT (151650.7712599388 7531499.6391658),9282.930737303492,24383.805942364084,21785.440566850168,3889.083558207657,58.26666666666666,28.552
911,38959462,1,7.93,4.0,86.41666666666667,320.0,27707534,0,POINT (148120.245624863 7527346.629848436),POINT (151650.7712599388 7531499.6391658),5450.880447234612,12612.99879897529,9823.985665441078,164.81400747596692,20.08333333333333,6.692
912,40217604,1,98.30000000000001,22.5,252.45833333333331,888.0,27707534,1,POINT (153936.7666446393 7534684.66186711),POINT (151650.7712599388 7531499.6391658),3920.477586561571,18260.031779897454,13999.532718742617,3138.677472919515,0.0,0.0
913,40994857,1,3.170000000000001,3.0,92.28571428571429,1919.0,27707534,1,POINT (156991.445897178 7525399.522225062),POINT (151650.7712599388 7531499.6391658),8107.665032025256,21679.091729176595,18247.20544113686,408.1351130767509,47.65,23.656
914,42729594,1,62.3,21.0,62.125,199.0,27707534,0,POINT (136725.4516449568 7516933.969896432),POINT (151650.7712599388 7531499.6391658),20854.828862255843,14090.891904248552,4837.717294953805,8329.22528577293,93.5,38.689
915,43240580,1,21.46166666666667,9.0,80.34722222222224,1604.0,27707534,0,POINT (154780.2894773364 7523622.10258015),POINT (151650.7712599388 7531499.6391658),8476.406486907284,20133.65451875005,16016.593705771149,2.2933187656093836,40.38333333333333,19.886
916,44000649,1,12.799999999999999,7.0,61.28571428571429,709.0,27707534,1,POINT (157808.9537864656 7523982.225716821),POINT (151650.7712599388 7531499.6391658),9717.752671935654,22864.785983064023,19033.720907535673,402.9562320059587,0.0,0.0
917,45602413,1,59.51,18.0,94.25,116.0,27707534,0,POINT (153858.2516243515 7527918.772979437),POINT (151650.7712599388 7531499.6391658),4206.610536275417,18073.76787081354,15507.05391192534,3636.9689596273383,67.61666666666666,30.256
918,45907184,1,0.55,1.0,114.41666666666667,319.0,27707534,0,POINT (150895.9272314803 7530190.368890572),POINT (151650.7712599388 7531499.6391658),1511.2836136524395,14867.893435097832,13265.534939287041,532.2094789028931,8.133333333333333,2.714
919,46113316,1,1.54,3.0,7.166666666666667,30.0,27707534,1,POINT (157336.5275473197 7528418.240840018),POINT (151650.7712599388 7531499.6391658),6467.058079345222,21443.00308665775,19008.904497580614,3337.06075560958,59.7,28.835
920,48590978,1,1.04,2.0,81.63333333333334,572.0,27707534,1,POINT (156638.8181724767 7527464.201698986),POINT (151650.7712599388 7531499.6391658),6416.02427911915,20891.13038793404,18138.511202847774,2463.169276398198,55.35,27.645
921,50454507,1,12.8,7.0,165.66666666666666,192.0,27707534,1,POINT (157715.3968795337 7524118.676683201),POINT (151650.7712599388 7531499.6391658),9552.92055213423,22734.04891097025,18938.424311986826,302.5409766195482,48.46666666666667,23.752
922,51884402,1,30.45,12.0,131.91666666666666,297.0,27707534,0,POINT (149999.6971223794 7531214.397203317),POINT (151650.7712599388 7531499.6391658),1675.5323884899196,13950.642895408164,12674.244335163981,655.5402553521353,6.7666666666666675,2.26
923,52588618,1,27.139999999999993,8.0,91.32142857142857,976.0,27707534,0,POINT (153033.1236798591 7530002.180346732),POINT (151650.7712599388 7531499.6391658),2037.9600407427165,17012.353218835917,15322.412566675446,1409.3128193456598,0.0,0.0
924,54065758,1,26.14,16.0,6.5,22.0,27707534,0,POINT (140449.8773085192 7520900.118045298),POINT (151650.7712599388 7531499.6391658),15421.085347500997,11024.388484809095,3534.339298845728,4983.7190162309125,0.0,0.0
925,54091521,1,7.15,8.0,29.416666666666668,60.0,27707534,0,POINT (153240.4000425314 7520155.00296366),POINT (151650.7712599388 7531499.6391658),11455.465517618535,20329.60321596031,15031.497500686428,3462.921420934873,50.71666666666667,23.101999999999997
926,57346395,1,31.25,10.0,3.1666666666666665,8.0,27707534,1,POINT (156512.5793248313 7523779.019110557),POINT (151650.7712599388 7531499.6391658),9123.878106226526,21701.657591592062,17742.264002903165,749.4838290345627,49.83333333333334,23.936999999999998
927,57586991,1,18.37,6.0,40.25,83.0,27707534,0,POINT (147832.65761625 7529186.737551287),POINT (151650.7712599388 7531499.6391658),4464.0234849898,11922.125694767243,10060.785360156959,658.1709017802046,17.55,5.847
928,58819226,1,18.37,6.0,64.91666666666667,228.0,27707534,0,POINT (147483.0118816707 7528969.575074084),POINT (151650.7712599388 7531499.6391658),4875.596634601004,11612.867855736164,9677.131998178822,938.0834491375655,17.55,5.847
929,61052094,1,59.51,18.0,60.166666666666664,69.0,27707534,0,POINT (153756.2614585024 7527692.269009326),POINT (151650.7712599388 7531499.6391658),4350.765045903929,18013.60962753477,15356.471876594222,3673.0556151607534,68.15,30.445999999999998
930,61893792,1,29.33,16.0,54.416666666666664,229.0,27707534,0,POINT (154602.6047466789 7524659.183773028),POINT (151650.7712599388 7531499.6391658),7450.177911563462,19608.5236553994,15829.044480344852,831.6287812175179,45.96666666666667,22.514
931,62018245,2,34.43333333333333,11.6,142.5388888888889,3314.0,27707534,1,POINT (150356.5617456962 7532439.324561849),POINT (151650.7712599388 7531499.6391658),1599.3707857480383,14377.3462971398,12114.221519629105,1528.7906663870654,0.0,0.0
932,63800272,1,42.24166666666666,7.5,98.36805555555556,2008.0,27707534,0,POINT (156933.747203327 7529487.584744324),POINT (151650.7712599388 7531499.6391658),5653.1582158471165,20938.50080548869,18880.377396615862,4419.246968296025,0.0,0.0
933,65883018,1,18.37,6.0,11.083333333333334,100.0,27707534,0,POINT (148370.4447496188 7528956.27039564),POINT (151650.7712599388 7531499.6391658),4150.81518684375,12489.664577705493,10549.6298970056,643.0582915511031,12.95,4.312
934,66874797,2,94.89,22.0,228.08333333333334,248.0,27707534,1,POINT (151437.8922564529 7535974.091068171),POINT (151650.7712599388 7531499.6391658),4479.513064693052,16168.638078169783,11195.518783053914,4474.645839199977,0.0,0.0
935,67347136,1,23.41,13.0,82.91666666666667,162.0,27707534,0,POINT (162673.6935258408 7520347.190568471),POINT (151650.7712599388 7531499.6391658),15680.622595935924,28678.532853839628,24219.60571910695,155.94742142793322,59.9,33.745
936,68339331,1,10.63,6.0,4.083333333333333,49.0,27707534,0,POINT (151862.5866777918 7525517.852457585),POINT (151650.7712599388 7531499.6391658),5985.535731563289,16738.254066418933,13141.940058640352,1176.3048681766554,0.0,0.0
937,68364865,1,24.91,11.0,42.583333333333336,73.0,27707534,0,POINT (150031.2568963089 7517715.529484238),POINT (151650.7712599388 7531499.6391658),13878.923102579816,19291.648982033934,12986.1681541186,6560.467741913878,0.0,0.0
938,69845646,1,0.55,1.0,190.58333333333334,246.0,27707534,0,POINT (149759.0884342791 7529685.703945772),POINT (151650.7712599388 7531499.6391658),2620.84430963666,13772.209232499124,12047.718407251245,302.44352916348294,11.783333333333333,3.927
939,69906330,1,20.6,13.0,71.0,159.0,27707534,0,POINT (159512.1645280076 7524082.960140452),POINT (151650.7712599388 7531499.6391658),10807.804211784991,24462.46351737224,20735.45408472086,795.0217993014392,52.55,25.730999999999998
940,70584834,1,23.67,13.0,107.83333333333333,116.0,27707534,0,POINT (160187.8321690477 7520979.165686995),POINT (151650.7712599388 7531499.6391658),13548.497008306138,26138.07101959544,21665.091764065855,509.76300696764605,58.46666666666667,31.406
941,73766629,2,6.54,2.0,12.583333333333334,56.0,27707534,1,POINT (153890.4863653382 7531104.7438078),POINT (151650.7712599388 7531499.6391658),2274.261659775329,17840.174036039858,15729.583076151821,1146.3849922374907,0.0,0.0
942,78837874,1,1.34,2.0,171.25,227.0,27707534,0,POINT (148645.341494858 7529840.667033495),POINT (151650.7712599388 7531499.6391658),3432.899155028761,12648.81519327211,10994.400831439614,10.08709683571961,13.733333333333333,4.571000000000001
943,80001522,1,50.93666666666667,11.333333333333334,116.27777777777777,755.0,27707534,0,POINT (148353.0491514834 7532581.995633261),POINT (151650.7712599388 7531499.6391658),3470.802014988879,12402.671436158282,10545.436678573853,2246.278189748731,0.0,0.0
944,80250658,1,6.378947368421055,9.263157894736842,106.37719298245614,5485.0,27707534,0,POINT (151768.5623409782 7524315.095789924),POINT (151650.7712599388 7531499.6391658),7185.508907420078,17083.895042240445,12990.798990795722,8.975952799506365,0.0,0.0
