,COD_ID,geometry,CTMT,UNI_TR_D,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,TIEMPO_MIN,DISTANCIA_KM,NODE,ENDNODE,g_degree,g_avg_ndeg,g_pagerank,dist_to_trs,COMP,R,X,impedancia,angulo_impedancia,GRU_TAR_2,GRU_TAR_3,DIC_above,FIC_above
1079,26879104,POINT (-42.52811285612336 -22.28223438161137),27117499,26879104,0.015,0.014285714285714284,0.4379953289217594,0.24517253534918335,27707861,1,POINT (-42.52811285612336 -22.28223438161137),POINT (-42.51373596024632 -22.2851217692542),0.06301652892561983,0.0637190830484617,27135102,27707916,0.3333333333333333,0.14285714285714285,0.34967860824928687,0.056940807024010394,0.055077925209012994,0.031069078364696853,0.0507833194102901,0.03756960451490577,0.7991608140982562,0,0,0,0
1080,26879106,POINT (-42.52995930367888 -22.28149509931933),27117499,26879106,0.0,0.0,0.35600817438692095,0.19274607340096356,27707861,1,POINT (-42.52995930367888 -22.28149509931933),POINT (-42.51373596024632 -22.2851217692542),0.0662878787878788,0.06439774783832697,27134267,27707916,0.3333333333333333,0.28571428571428564,0.3249685914230065,0.05777838062516367,0.05588809665849581,0.026806406277910897,0.05098155379469428,0.03521755139176624,0.8732209969776014,0,0,0,0
1081,26879107,POINT (-42.53106270258161 -22.2821890090155),27117499,26879107,0.0,0.0,0.26979137012485266,0.16740433198856294,27707861,1,POINT (-42.53106270258161 -22.2821890090155),POINT (-42.51373596024632 -22.2851217692542),0.06732093663911848,0.06686104966820833,27142322,27707916,0.3333333333333333,0.14285714285714285,0.3430330877414238,0.05931968373069104,0.057378974319131346,0.02425330273781658,0.05173782346623324,0.03418215816990771,0.928013923556708,0,1,0,0
1082,26879109,POINT (-42.53025101856963 -22.28090367546423),27117499,26879109,0.0,0.0,0.41256325418450757,0.0894011202068074,27707861,1,POINT (-42.53025101856963 -22.28090367546423),POINT (-42.51373596024632 -22.2851217692542),0.06869834710743802,0.0667102352704605,27133987,27707916,0.3333333333333333,0.42857142857142855,0.3184462792710332,0.05969828486425372,0.05774518909563811,0.028498816683722405,0.05281441898760047,0.03688525164630408,0.8604682240800057,0,0,0,0
1083,26880200,POINT (-42.63777632491741 -22.28705054614574),27117493,26880200,34.45,14.0,0.4602179836512261,0.0030551094747561787,27707750,0,POINT (-42.63777632491741 -22.28705054614574),POINT (-42.68582351983952 -22.26417202531866),0.17114325068870523,0.2125226221596622,27128703,27707766,0.0,0.14285714285714285,0.10288893868746568,0.44280632644415435,0.42831942511255267,0.41874288794647047,0.4261904486534803,0.4207603526844571,0.5643871200523418,0,0,1,1
1084,26880201,POINT (-42.61324516043578 -22.252170500668),27117493,26880201,16.961999999999996,9.6,0.5311716621253408,0.022717480709725433,27707750,0,POINT (-42.61324516043578 -22.252170500668),POINT (-42.68582351983952 -22.26417202531866),0.18112947658402206,0.3313895033179168,27158980,27707766,0.3333333333333333,0.14285714285714285,0.37698346494200474,0.3395663660863611,0.3284570748516884,0.25021939266956894,0.31459733389997285,0.2696213892126597,0.663920099789753,0,0,0,1
1085,26880202,POINT (-42.64182000598845 -22.2868074486048),27117493,26880202,53.12,20.0,0.36771117166212525,0.007187340879714857,27707750,0,POINT (-42.64182000598845 -22.2868074486048),POINT (-42.68582351983952 -22.26417202531866),0.1590909090909091,0.20282022923788456,27157542,27707766,0.0,0.42857142857142855,0.058317512878643174,0.45044542087755246,0.43570859807755596,0.41822172910297434,0.4349187730359685,0.4228684300295783,0.5741249443405464,0,0,1,1
1086,26880203,POINT (-42.63240523461383 -22.29118668112039),27117493,26880203,53.12,20.0,0.010081743869209807,0.0005679370177431359,27707750,0,POINT (-42.63240523461383 -22.29118668112039),POINT (-42.68582351983952 -22.26417202531866),0.20902203856749313,0.24333903076613714,27131843,27707766,0.0,0.14285714285714285,0.09864509392008614,0.4388077714813158,0.4244516873213674,0.4062340500527613,0.421764779629777,0.41054744673976873,0.5734143770483728,0,0,1,1
1087,26880204,POINT (-42.63767330038246 -22.28822729735185),27117493,26880204,55.12,20.0,0.8410081743869209,0.014022169127727076,27707750,0,POINT (-42.63767330038246 -22.28822729735185),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0,27157684,27707766,0.3333333333333333,0.42857142857142855,0.33346019044037767,0.44220622381038505,0.42773895550370883,0.40297246280144683,0.42568170698186464,0.40935255943964827,0.5813101584198219,1,0,1,1
1088,26880205,POINT (-42.60924499845788 -22.24727232425829),27117493,26880205,44.91,9.0,0.49046321525885556,0.009400336845403626,27707750,0,POINT (-42.60924499845788 -22.24727232425829),POINT (-42.68582351983952 -22.26417202531866),0.17923553719008267,0.3298310878745224,27132267,27707766,0.3333333333333333,0.14285714285714285,0.3602301734862192,0.34747474566003517,0.336106722994182,0.2678580266559651,0.3234299282282017,0.2843510836267333,0.6443973802017169,0,0,1,1
1089,26880206,POINT (-42.64678721255979 -22.28854989406233),27117493,26880206,63.58,20.0,0.41185286103542235,0.012435862285065213,27707750,0,POINT (-42.64678721255979 -22.28854989406233),POINT (-42.68582351983952 -22.26417202531866),0.1489325068870523,0.19455057309471147,27157656,27707766,0.0,0.42857142857142855,0.04278163791793688,0.4579628479328941,0.4429800841480594,0.41983620264669225,0.44348427734481766,0.42648457094858416,0.5812571160499769,0,0,1,1
1090,26878654,POINT (-42.51907684052372 -22.32860956238136),27117496,26878654,17.55909090909091,4.090909090909091,0.454000495417389,0.059143785985664485,27707861,1,POINT (-42.51907684052372 -22.32860956238136),POINT (-42.51373596024632 -22.2851217692542),0.1878443526170799,0.19186104966820833,27146504,27707915,0.3333333333333333,0.14285714285714285,0.3738638106081096,0.16239675552327715,0.15708376509531702,0.06784619501189237,0.14335765109202583,0.0950648734155939,0.9208359786238529,0,0,0,0
1091,26878655,POINT (-42.51642839195671 -22.3334983372784),27117496,26878655,4.36,3.0,0.22561307901907354,0.005542281931769222,27707861,1,POINT (-42.51642839195671 -22.3334983372784),POINT (-42.51373596024632 -22.2851217692542),0.1291322314049587,0.19839634023728134,27148447,27707915,0.3333333333333333,0.14285714285714285,0.3769082385639374,0.17596124589590917,0.17057088594698971,0.07767122880624867,0.15636793968318888,0.10560889866769696,0.897402468637338,0,0,0,0
1092,26878656,POINT (-42.51297639194689 -22.33443845976706),27117496,26878656,2.6029411764705865,2.843137254901962,0.3081209595554844,0.14202342250597313,27707861,1,POINT (-42.51297639194689 -22.33443845976706),POINT (-42.51373596024632 -22.2851217692542),0.13360881542699726,0.20892821234667208,27132523,27707915,0.3333333333333333,0.14285714285714285,0.3599580687651386,0.18632273524634563,0.18059338765225497,0.08223064519898177,0.16561144413521742,0.111835845074455,0.8975035047564914,0,0,0,0
1093,26878657,POINT (-42.5123744936879 -22.33117007164145),27117496,26878657,29.07,12.0,0.5864149474503697,0.03450706983666915,27707861,1,POINT (-42.5123744936879 -22.33117007164145),POINT (-42.51373596024632 -22.2851217692542),0.15685261707988984,0.22174743615523837,27132758,27707915,0.0,0.14285714285714285,0.10044261501348639,0.2080104693830629,0.20157158345182233,0.11246543793357609,0.18701969489545223,0.13730058158856182,0.8029355175172836,0,0,1,1
1094,26878658,POINT (-42.50608352643354 -22.33186780705358),27117496,26878658,35.73600000000001,15.8,0.40866485013623977,0.017429791234185893,27707861,1,POINT (-42.50608352643354 -22.33186780705358),POINT (-42.51373596024632 -22.2851217692542),0.17148760330578514,0.2353710034184597,27142900,27707915,0.3333333333333333,0.14285714285714285,0.3777084126513429,0.21279362423015297,0.2061982520696392,0.11750247859851802,0.1917016190484758,0.1420565007454795,0.7933894654990731,0,0,1,1
1095,26878659,POINT (-42.50526644738858 -22.33688385760388),27117496,26878659,5.490000000000001,9.0,0.3819073569482288,0.03315577141514238,27707861,1,POINT (-42.50526644738858 -22.33688385760388),POINT (-42.51373596024632 -22.2851217692542),0.1575413223140496,0.23567263221395535,27133162,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.21342948349902383,0.20681330849550894,0.09368850070297308,0.18965976275124488,0.12782234949347523,0.8998073752527171,0,0,0,1
1096,26878660,POINT (-42.50454273326051 -22.33011068735829),27117496,26878660,34.26,16.0,0.7615803814713896,0.006638987897066312,27707861,1,POINT (-42.50454273326051 -22.33011068735829),POINT (-42.51373596024632 -22.2851217692542),0.1821625344352617,0.24366579529459081,27144284,27707915,0.0,0.42857142857142855,0.07037519593666691,0.22041071074159732,0.21356613712632636,0.13393299163209557,0.2001260822822905,0.155166451207888,0.749567689534995,0,0,1,1
1097,26878661,POINT (-42.50332663221826 -22.32973985461058),27117496,26878661,36.255,16.0,0.40967302452316073,0.008323214915201127,27707861,0,POINT (-42.50332663221826 -22.32973985461058),POINT (-42.51373596024632 -22.2851217692542),0.18353994490358128,0.24472149607882568,27139214,27707915,0.0,0.14285714285714285,0.10923094485602652,0.22211238223079355,0.2152121365406434,0.13772835328404942,0.20202662003518448,0.1582168702245408,0.7403658878030752,0,0,1,1
1098,26878662,POINT (-42.5010699319318 -22.33494132558167),27117496,26878662,10.740689655172416,8.965517241379311,0.3470919853424787,0.08583682581959186,27707861,1,POINT (-42.5010699319318 -22.33494132558167),POINT (-42.51373596024632 -22.2851217692542),0.1652892561983471,0.24927106374421878,27150515,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.226690853422798,0.2196408179567411,0.09919977310892589,0.20139807054161987,0.13558280272532225,0.9011335653057087,0,0,0,1
1099,26878663,POINT (-42.48834806561069 -22.33274935130146),27117496,26878663,4.638333333333334,8.583333333333334,0.21818801089918255,0.0195644510594963,27707861,0,POINT (-42.48834806561069 -22.33274935130146),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0,27152710,27707915,0.3333333333333333,0.14285714285714285,0.3773038575286505,0.2650327456419696,0.2567283125391253,0.11513422134422537,0.2353364143719327,0.15802128094443807,0.9042390976644126,0,0,0,1
1100,26878664,POINT (-42.48983513958001 -22.33370228733065),27117496,26878664,23.05,13.0,0.29591280653950947,0.005581450001958404,27707861,0,POINT (-42.48983513958001 -22.33370228733065),POINT (-42.51373596024632 -22.2851217692542),0.1959366391184573,0.2879549567665393,27154555,27707915,0.0,0.42857142857142855,0.04339503635624503,0.2652706657506178,0.25695844882687274,0.12148592585152362,0.23620963992734784,0.1617685918782158,0.8799017795596191,0,0,1,1
1101,26878665,POINT (-42.48778149631897 -22.33404059429796),27117496,26878665,38.15571428571429,13.142857142857142,0.5364733359283768,0.03098194351964279,27707861,0,POINT (-42.48778149631897 -22.33404059429796),POINT (-42.51373596024632 -22.2851217692542),0.19025482093663915,0.2914488236476976,27150448,27707915,0.0,0.7142857142857142,0.01138427959369398,0.27025313950991375,0.2617779154170574,0.11959098043256197,0.24019874861440582,0.16238419704062096,0.8957168389947151,0,0,1,1
1102,26878669,POINT (-42.51882715365019 -22.31474753557029),27117496,26878669,10.907419354838717,6.064516129032258,0.463610793706601,0.11403783635580275,27707861,1,POINT (-42.51882715365019 -22.31474753557029),POINT (-42.51373596024632 -22.2851217692542),0.10451101928374656,0.13839734566659964,27139299,27707915,0.3333333333333333,0.28571428571428564,0.3302855533814175,0.11750299015796742,0.11365874918188161,0.08633833641226618,0.10826208936018539,0.09288778757341638,0.6651319025835638,0,0,0,0
1103,26878671,POINT (-42.52078476820247 -22.31707967278862),27117496,26878671,3.7899999999999983,2.95,0.2715531335149864,0.05364067212408445,27707861,1,POINT (-42.52078476820247 -22.31707967278862),POINT (-42.51373596024632 -22.2851217692542),0.13705234159779617,0.15109089081037605,27146100,27707915,0.3333333333333333,0.14285714285714285,0.37656227327293323,0.12184526294950361,0.1178589596908144,0.05099346235103972,0.10746347847440647,0.07132844649489775,0.9200849762168848,0,0,0,0
1104,26878672,POINT (-42.51777647930106 -22.31709682196072),27117496,26878672,11.521818181818183,7.090909090909091,0.39591280653950944,0.036406721240844465,27707861,1,POINT (-42.51777647930106 -22.31709682196072),POINT (-42.51373596024632 -22.2851217692542),0.10743801652892562,0.1458123868892017,27147919,27707915,0.3333333333333333,0.14285714285714285,0.3921242175564047,0.12480744939712507,0.12072423491510918,0.09825307042619903,0.11574010029364228,0.10333578918710971,0.6349366906498781,0,0,0,0
1105,26878673,POINT (-42.51778594016895 -22.31601358945557),27117496,26878673,13.87,8.0,0.35507979758660957,0.01909443421722612,27707861,1,POINT (-42.51778594016895 -22.31601358945557),POINT (-42.51373596024632 -22.2851217692542),0.11415289256198348,0.14576211542328577,27139297,27707915,0.0,0.14285714285714285,0.1004381899324237,0.12576167496554952,0.12164724193304709,0.0986892663261141,0.11658609899307609,0.1038989380892921,0.6362669253071875,0,0,0,1
1106,26878674,POINT (-42.52023352875432 -22.31807336429426),27117496,26878674,1.5100000000000002,2.0,0.4946811989100816,0.09245622968156358,27707861,1,POINT (-42.52023352875432 -22.31807336429426),POINT (-42.51373596024632 -22.2851217692542),0.14084022038567492,0.15420772169716468,27146302,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.12495546639602403,0.12086740937330717,0.05228602703555077,0.11021647650973698,0.07314897235875333,0.9201596337462833,0,0,0,0
1107,26878675,POINT (-42.51119713543943 -22.33462780303063),27117496,26878675,19.608750000000008,10.333333333333334,0.4197774750227067,0.08127374564255219,27707861,1,POINT (-42.51119713543943 -22.33462780303063),POINT (-42.51373596024632 -22.2851217692542),0.14359504132231407,0.21516187412024937,27132595,27707915,0.3333333333333333,0.14285714285714285,0.34567358209405974,0.19284009937200558,0.186897528963804,0.08939003539727777,0.1718804030221115,0.11824461943113582,0.8748766874938438,0,0,1,1
1108,26878676,POINT (-42.51011503338202 -22.33435838503141),27117496,26878676,25.419000000000004,11.7,0.4259128065395094,0.03468332615252047,27707861,1,POINT (-42.51011503338202 -22.33435838503141),POINT (-42.51373596024632 -22.2851217692542),0.14858815426997246,0.2199879348481802,27132724,27707915,0.0,0.14285714285714285,0.09623525325304777,0.19738777943510896,0.19129642661701968,0.09576620946024955,0.1764010535635571,0.12357574340551328,0.853739500685931,0,0,1,1
1109,26878677,POINT (-42.51022615001676 -22.33247322166181),27117496,26878677,32.04555555555556,14.777777777777779,0.4930971843778383,0.04006893580353296,27707861,1,POINT (-42.51022615001676 -22.33247322166181),POINT (-42.51373596024632 -22.2851217692542),0.15513085399449036,0.2228031369394731,27132726,27707915,0.3333333333333333,0.14285714285714285,0.37228558524251076,0.20023029468807102,0.19404594582285226,0.09975161999442214,0.17922667408634335,0.12693426445512299,0.8414267435393272,0,0,1,1
1110,26878678,POINT (-42.51058642382435 -22.33677613141327),27117496,26878678,5.815833333333334,9.083333333333334,0.5863987284287012,0.05434569738748972,27707861,1,POINT (-42.51058642382435 -22.33677613141327),POINT (-42.51373596024632 -22.2851217692542),0.1472107438016529,0.2204403780414237,27142839,27707915,0.3333333333333333,0.14285714285714285,0.37698346494200474,0.19811296791100244,0.19199788974557802,0.08732313345955749,0.1761023418149693,0.11885956157599524,0.8980616973075619,0,0,0,1
1111,26878679,POINT (-42.511924953174 -22.33189444317395),27117496,26878679,18.473333333333333,9.916666666666666,0.31768846503178927,0.034918334573655556,27707861,1,POINT (-42.511924953174 -22.33189444317395),POINT (-42.51373596024632 -22.2851217692542),0.1472107438016529,0.21405590187009854,27132766,27707915,0.0,0.42857142857142855,0.043426011923684615,0.20322654101490645,0.19694416661954087,0.10564795644267391,0.1822752852799605,0.13149886115500364,0.8212944824136916,0,0,0,1
1112,26878680,POINT (-42.5086833423623 -22.33628643527072),27117496,26878680,5.5200000000000005,8.892857142857142,0.3645873880887504,0.10404997845756139,27707861,1,POINT (-42.5086833423623 -22.33628643527072),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0,27133301,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.20406738336637256,0.19775749987853553,0.0897977198545821,0.18137289544017177,0.12234387033830593,0.8987705208287099,0,0,0,1
1113,26878681,POINT (-42.49676002365612 -22.33283443526091),27117496,26878681,4.839729729729728,8.81081081081081,0.4195743427351056,0.1264345305706788,27707861,0,POINT (-42.49676002365612 -22.33283443526091),POINT (-42.51373596024632 -22.2851217692542),0.1728650137741047,0.2624924592801126,27142846,27707915,0.3333333333333333,0.28571428571428564,0.33031874148938845,0.23990943016499577,0.23242693426291444,0.10469326116212022,0.21309849992730806,0.14331842685237967,0.9023133962865413,0,0,0,1
1114,26878682,POINT (-42.49848326768858 -22.3319763111578),27117496,26878682,8.017142857142854,9.80952380952381,0.43915920591669905,0.0797657749402687,27707861,0,POINT (-42.49848326768858 -22.3319763111578),POINT (-42.51373596024632 -22.2851217692542),0.19765840220385675,0.27430625377035994,27155069,27707915,0.3333333333333333,0.14285714285714285,0.3832727788995892,0.2515904216932433,0.24372576916507244,0.1230354160265428,0.22494319560008058,0.15810110325920496,0.8496948553917422,0,0,0,1
1115,26878685,POINT (-42.4966319404117 -22.32968167387008),27117496,26878685,8.129999999999999,10.0,0.43363760217983643,0.0706983666914731,27707861,0,POINT (-42.4966319404117 -22.32968167387008),POINT (-42.51373596024632 -22.2851217692542),0.21453168044077134,0.28519002614116223,27155495,27707915,0.0,0.14285714285714285,0.1015474536353102,0.2626343063379968,0.2544083408438371,0.1476673949575043,0.23727772658283483,0.17717323505074975,0.7854665218661352,0,0,0,1
1116,26878686,POINT (-42.48999956352901 -22.3321068810277),27117496,26878686,22.798181818181824,12.636363636363635,0.33745355461976706,0.03695507422349301,27707861,0,POINT (-42.48999956352901 -22.3321068810277),POINT (-42.51373596024632 -22.2851217692542),0.18629476584022034,0.2832797104363563,27151991,27707915,0.3333333333333333,0.14285714285714285,0.3554818590866119,0.26072455768193975,0.2525610717385368,0.11501906692901923,0.23169990678246188,0.15645738830121597,0.8971905623991444,0,0,1,1
1117,26878687,POINT (-42.48732664171109 -22.33559537912339),27117496,26878687,49.87666666666666,18.666666666666668,0.5319709355131698,0.019055266147036936,27707861,0,POINT (-42.48732664171109 -22.33559537912339),POINT (-42.51373596024632 -22.2851217692542),0.19869146005509644,0.2983611502111402,27142978,27707915,0.3333333333333333,0.14285714285714285,0.3722457595129457,0.2777738103632757,0.26905253916112215,0.12904538754038083,0.24806562563465762,0.17068343297208624,0.8742678387986854,0,0,1,1
1118,26878688,POINT (-42.48450931125569 -22.3352266372994),27117496,26878688,65.42,26.2,0.4362942779291553,0.018448161059104618,27707861,0,POINT (-42.48450931125569 -22.3352266372994),POINT (-42.51373596024632 -22.2851217692542),0.20678374655647383,0.3015282525638448,27145568,27707915,0.3333333333333333,0.14285714285714285,0.37698346494200463,0.2790917155943691,0.2703273276571848,0.13002550109549785,0.2495594726010749,0.1718221354713047,0.8734950141424456,0,0,1,1
1119,26878689,POINT (-42.49251495020474 -22.33741819429417),27117496,26878689,27.95,14.333333333333336,0.7093551316984561,0.018193568602874938,27707861,0,POINT (-42.49251495020474 -22.33741819429417),POINT (-42.51373596024632 -22.2851217692542),0.22606749311294763,0.30263422481399554,27142979,27707915,0.3333333333333333,0.14285714285714285,0.36068564498283595,0.2793965577514069,0.27062219656409725,0.1411149996977781,0.25017615861968945,0.17826024714188674,0.8343203197606387,0,0,1,1
1120,26878690,POINT (-42.48301805903617 -22.33018392364909),27117496,26878690,4.61,8.0,0.5370118074477748,0.029552308957737652,27707861,0,POINT (-42.48301805903617 -22.33018392364909),POINT (-42.51373596024632 -22.2851217692542),0.19714187327823687,0.308742207922783,27146059,27707915,0.3333333333333333,0.14285714285714285,0.3611592702124018,0.2836267198929005,0.2747139642475608,0.1228616626112425,0.2517948793765508,0.1689033074693902,0.9054495266589802,0,0,0,1
1121,26878691,POINT (-42.49174233004447 -22.33558257457611),27117496,26878691,25.52714285714286,14.857142857142858,0.4594005449591281,0.026986800360346248,27707861,0,POINT (-42.49174233004447 -22.33558257457611),POINT (-42.51373596024632 -22.2851217692542),0.2143595041322314,0.2969032776995777,27142923,27707915,0.0,0.14285714285714285,0.0977736528890813,0.2775541553327114,0.26884007038912,0.13900259294650424,0.24839047962854868,0.1763582389705115,0.8382552538277244,0,0,1,1
1122,26878692,POINT (-42.49418982599963 -22.33818441577813),27117496,26878692,28.87,13.0,0.48832879200726603,0.030276918256237517,27707861,0,POINT (-42.49418982599963 -22.33818441577813),POINT (-42.51373596024632 -22.2851217692542),0.23932506887052346,0.30899356525236277,27154559,27707915,0.3333333333333333,0.14285714285714285,0.3774097196796049,0.28548833557679365,0.27651467510440125,0.14897536459057492,0.25615122039099214,0.1851027935904447,0.8190908583038863,0,0,1,1
1123,26878693,POINT (-42.49553429896866 -22.33734755254744),27117496,26878693,39.64375,14.125,0.41869891008174387,0.035975872468763465,27707861,0,POINT (-42.49553429896866 -22.33734755254744),POINT (-42.51373596024632 -22.2851217692542),0.25017217630853994,0.3168610496682083,27154436,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.2938456318441951,0.2845985531318308,0.1605216694724214,0.26441007902905794,0.19502980791002478,0.7976817144802523,0,0,1,1
1124,26878694,POINT (-42.48104782339828 -22.33403224679068),27117496,26878694,25.5,7.0,0.026975476839237057,0.0019388194743644982,27707861,0,POINT (-42.48104782339828 -22.33403224679068),POINT (-42.51373596024632 -22.2851217692542),0.21005509641873274,0.325583149004625,27162453,27707915,0.0,0.14285714285714285,0.1015474536353102,0.300305455983432,0.29084703694159203,0.15943957793007965,0.2696883357085826,0.19639713109187137,0.8108738255501208,0,0,1,0
1125,26878695,POINT (-42.48446599361068 -22.34166795681074),27117496,26878695,57.465,21.75,0.5366485013623977,0.016098076847753714,27707861,0,POINT (-42.48446599361068 -22.34166795681074),POINT (-42.51373596024632 -22.2851217692542),0.22692837465564739,0.31789161471948524,27142870,27707915,0.0,0.14285714285714285,0.10143461406820914,0.3038170669588276,0.29424376165932276,0.16757391823428844,0.2773712816296789,0.2041079305666623,0.8000445364135059,0,0,1,1
1126,26878696,POINT (-42.47984187570194 -22.33305056573096),27117496,26878696,11.173636363636362,8.636363636363637,0.27081991577904374,0.028514355097724337,27707861,0,POINT (-42.47984187570194 -22.33305056573096),POINT (-42.51373596024632 -22.2851217692542),0.2047176308539945,0.32319525437361757,27146424,27707915,0.3333333333333333,0.14285714285714285,0.3774097196796048,0.29806199536795586,0.2886769736346835,0.1288607966264528,0.2645722702146782,0.17735163010724064,0.9062873028762392,0,0,0,1
1127,26878697,POINT (-42.4819572340391 -22.34008012729601),27117496,26878697,80.35,30.0,0.2659400544959128,0.00197798754455368,27707861,0,POINT (-42.4819572340391 -22.34008012729601),POINT (-42.51373596024632 -22.2851217692542),0.2286501377410468,0.3192489442992158,73096764,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.29799185447383836,0.2886091274779076,0.15652485321298196,0.2708435585948405,0.19514504725060663,0.8221756255876156,0,0,1,1
1128,26878698,POINT (-42.4784747497099 -22.33136814822143),27117496,26878698,12.36,11.0,0.33878292461398724,0.009752849477106262,27707861,0,POINT (-42.4784747497099 -22.33136814822143),POINT (-42.51373596024632 -22.2851217692542),0.2141873278236915,0.325583149004625,27153647,27707915,0.0,0.14285714285714285,0.0955960459552132,0.3003635449202892,0.29090322543429015,0.1419866726744041,0.2678293139892901,0.1857420516467167,0.8648956121759217,0,0,0,1
1129,26879788,POINT (-42.53357242622644 -22.28161289431955),27117508,26879788,0.5648181818181807,1.009090909090909,0.37469655684914543,0.34616740433198856,27708102,1,POINT (-42.53357242622644 -22.28161289431955),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0,27143389,27803650,0.3333333333333333,0.14285714285714285,0.35706185299222926,0.019630218004685934,0.018987993595573786,0.007018492130958733,0.016896436335399053,0.010717444301324238,0.9892936484751255,0,0,0,0
1130,26879789,POINT (-42.53417061388268 -22.28253420029307),27117508,26879789,4.600782608695648,1.3826086956521741,0.3944888046439995,0.4077591947044769,27708102,1,POINT (-42.53417061388268 -22.28253420029307),POINT (-42.53340780622523 -22.27488470276677),0.018767217630853997,0.021868087673436558,27149770,27803650,0.3333333333333333,0.14285714285714285,0.3597829658224925,0.02269962445302702,0.021956980999045358,0.005926172078529254,0.01920129936079391,0.01130923557573331,1.1082035567327022,0,0,0,0
1131,26879790,POINT (-42.53331199065582 -22.28115788412902),27117508,26879790,0.53804347826087,0.9782608695652174,0.18854401137306004,0.08589557792487564,27708102,1,POINT (-42.53331199065582 -22.28115788412902),POINT (-42.53340780622523 -22.27488470276677),0.02169421487603306,0.02030967223004223,27133991,27803650,0.3333333333333333,0.14285714285714285,0.3672596218110912,0.019859853952236012,0.019224308686641982,0.012314267705752772,0.01719865614242712,0.01379050530545778,0.7358344722648863,0,1,0,0
1132,26879791,POINT (-42.53425307002311 -22.28170485359607),27117508,26879791,0.4125,0.75,0.35820844686648506,0.028690611413575654,27708102,1,POINT (-42.53425307002311 -22.28170485359607),POINT (-42.53340780622523 -22.27488470276677),0.01756198347107438,0.019530464508345065,27133992,27803650,0.0,0.14285714285714285,0.07420165583346588,0.02058920946097109,0.019915610580051785,0.007868866799092657,0.01782525681742383,0.011528219858727835,0.962258939628067,0,0,0,0
1133,26879793,POINT (-42.5329746135875 -22.28103538837246),27117508,26879793,0.5392857142857128,0.9805194805194806,0.2944707880675183,0.3827503818886843,27708102,1,POINT (-42.5329746135875 -22.28103538837246),POINT (-42.53340780622523 -22.27488470276677),0.02358815426997245,0.02123969434948723,27143367,27803650,0.3333333333333333,0.28571428571428564,0.31706593799497096,0.01894290710875341,0.018323168839831414,0.007619998601576166,0.01613657650364667,0.010681509885538338,0.9331716405791394,0,1,0,0
1134,26879795,POINT (-42.53376585960672 -22.28790888698552),27117508,26879795,0.0,0.0,0.42614880155174795,0.20130429673729977,27708102,1,POINT (-42.53376585960672 -22.28790888698552),POINT (-42.53340780622523 -22.27488470276677),0.02840909090909091,0.03692439171526242,27135016,27803650,0.3333333333333333,0.28571428571428564,0.32265139100460294,0.03789956293065471,0.036659636588372714,0.009510859757011764,0.03216244495271894,0.01878827304725131,1.1247159006017546,0,0,0,0
1135,26879797,POINT (-42.53288093840456 -22.28581893539553),27117508,26879797,0.5296296296296299,0.9629629629629628,0.4154304167928145,0.09934981003485958,27708102,1,POINT (-42.53288093840456 -22.28581893539553),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0,27135006,27803650,0.3333333333333333,0.42857142857142855,0.3439880280630303,0.03236155133193089,0.03698856132140074,0.012143330270397644,0.032802361321142275,0.020141499016439926,1.0354252494694933,0,0,0,0
1136,26879798,POINT (-42.53276886219317 -22.28888683406012),27117508,26879798,0.0,0.0,0.3205757004122126,0.12122517723551761,27708102,1,POINT (-42.53276886219317 -22.28888683406012),POINT (-42.53340780622523 -22.27488470276677),0.03977272727272727,0.044967826261813795,27134692,27803650,0.3333333333333333,0.28571428571428564,0.30049232961738803,0.042409016081702555,0.04102155796546577,0.012015509632728008,0.036131274675258965,0.021617792580880667,1.0794456065173819,0,0,0,0
1137,26879799,POINT (-42.53221126723616 -22.28583583545537),27117508,26879799,0.5365853658536589,0.975609756097561,0.3330497773642587,0.11515412635619443,27708102,1,POINT (-42.53221126723616 -22.28583583545537),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0,27134971,27803650,0.0,0.14285714285714285,0.07480138574289158,0.03410753809254394,0.03867742618375547,0.013981212472820397,0.03448133072969821,0.021717423896181434,0.9959219780338162,0,0,0,0
1138,26879800,POINT (-42.53306083788732 -22.28717590804166),27117508,26879800,0.02037433155080214,0.0053475935828877,0.37630302058896364,0.5853863930124162,27708102,1,POINT (-42.53306083788732 -22.28717590804166),POINT (-42.53340780622523 -22.27488470276677),0.048037190082644635,0.04433943293786447,27147680,27803650,0.0,0.14285714285714285,0.1083911338833457,0.045787257053875804,0.04428927602792531,0.015722270484976677,0.03946355657261968,0.0247277060104336,1.0032288572770225,0,0,0,0
